Middle East & North Africa (excluding high income),NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.748987E+11,2.844613E+11,3.327556E+11,3.813214E+11,4.017404E+11,4.073E+11,4.45878E+11,4.722129E+11,4.737513E+11,4.558939E+11,4.994238E+11,5.933567E+11,6.988475E+11,8.119805E+11,1.003372E+12,1.24319E+12,1.200039E+12,1.384912E+12,1.566957E+12,1.729887E+12,1.619261E+12,1.592859E+12,1.428597E+12,1.451355E+12,1.431432E+12,1.341059E+12,1.366024E+12,1.214679E+12
Middle East & North Africa,NULL,0,0,0,0,0,0,0,0,4.537215E+10,5.048253E+10,5.688218E+10,6.74041E+10,8.171323E+10,1.103801E+11,2.057329E+11,2.278014E+11,2.875305E+11,3.335938E+11,3.563125E+11,4.661472E+11,6.037057E+11,6.236228E+11,6.227167E+11,6.305171E+11,6.422724E+11,6.554147E+11,6.646845E+11,6.002965E+11,5.855511E+11,6.051103E+11,7.998011E+11,5.50843E+11,5.969091E+11,6.019374E+11,6.225731E+11,7.018865E+11,7.904026E+11,8.298453E+11,8.069665E+11,8.789372E+11,9.87726E+11,9.780153E+11,9.69286E+11,1.077443E+12,1.271968E+12,1.53079E+12,1.791752E+12,2.124263E+12,2.655977E+12,2.372593E+12,2.768165E+12,3.280099E+12,3.57661E+12,3.548806E+12,3.563982E+12,3.132944E+12,3.14676E+12,3.267071E+12,3.388274E+12,3.430721E+12,3.098531E+12
"Micronesia, Fed. Sts.",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.065E+08,0,0,1.1221E+08,1.167E+08,1.247E+08,1.352E+08,1.472E+08,1.662E+08,1.781E+08,1.984E+08,2.025E+08,2.215753E+08,2.185347E+08,2.066263E+08,2.188731E+08,2.201405E+08,2.332718E+08,2.409709E+08,2.425172E+08,2.454329E+08,2.40236E+08,2.502819E+08,2.535419E+08,2.567872E+08,2.631451E+08,2.802846E+08,2.969441E+08,3.113016E+08,3.272487E+08,3.172144E+08,3.192712E+08,3.164899E+08,3.322652E+08,3.666668E+08,4.019323E+08,4.080606E+08,0
Mexico,NULL,1.304E+10,1.416E+10,1.52E+10,1.696E+10,2.008E+10,2.184E+10,2.432E+10,2.656E+10,2.936E+10,3.248E+10,3.552E+10,3.92E+10,4.52E+10,5.528E+10,7.2E+10,8.8E+10,8.902597E+10,8.181416E+10,1.025E+11,1.345614E+11,2.051391E+11,2.639593E+11,1.846092E+11,1.561592E+11,1.842615E+11,1.952198E+11,1.345501E+11,1.475407E+11,1.816115E+11,2.214007E+11,2.612536E+11,3.131428E+11,3.631576E+11,5.007361E+11,5.278132E+11,3.600739E+11,4.109756E+11,5.004135E+11,5.265021E+11,6.002329E+11,7.079068E+11,7.567063E+11,7.721064E+11,7.293363E+11,7.822406E+11,8.774762E+11,9.753871E+11,1.052696E+12,1.109989E+12,9.000453E+11,1.057801E+12,1.18049E+12,1.20109E+12,1.274443E+12,1.315351E+12,1.171868E+12,1.078491E+12,1.158913E+12,1.222349E+12,1.268871E+12,1.076163E+12
Mauritius,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.040335E+08,8.236345E+08,1.015365E+09,1.211141E+09,1.131788E+09,1.142394E+09,1.078409E+09,1.090277E+09,1.040557E+09,1.076121E+09,1.4629E+09,1.880853E+09,2.134517E+09,2.18193E+09,2.65348E+09,2.856891E+09,3.224268E+09,3.263368E+09,3.558137E+09,4.040346E+09,4.421944E+09,4.187368E+09,4.169664E+09,4.34371E+09,4.663313E+09,4.61363E+09,4.84131E+09,5.816554E+09,6.578845E+09,6.488751E+09,7.028804E+09,8.150139E+09,9.99037E+09,9.128843E+09,1.000367E+10,1.151841E+10,1.16687E+10,1.212966E+10,1.280344E+10,1.169229E+10,1.223247E+10,1.325935E+10,1.418193E+10,1.404634E+10,1.091407E+10
Mauritania,NULL,0,1.592131E+08,1.642716E+08,1.681863E+08,2.244958E+08,2.553405E+08,2.665337E+08,2.826154E+08,3.11396E+08,2.950621E+08,3.094053E+08,3.355691E+08,3.916694E+08,4.932375E+08,6.130109E+08,7.033786E+08,7.750464E+08,7.990297E+08,8.046299E+08,9.519009E+08,1.047925E+09,1.105495E+09,1.108776E+09,1.165171E+09,1.074374E+09,1.009723E+09,1.186629E+09,1.344665E+09,1.414952E+09,1.450647E+09,1.506914E+09,2.133688E+09,2.164292E+09,1.847351E+09,1.944877E+09,2.091731E+09,2.132082E+09,2.072001E+09,2.032346E+09,1.985924E+09,1.779523E+09,1.746065E+09,1.777059E+09,2.051148E+09,2.362501E+09,2.936019E+09,3.919577E+09,4.346207E+09,5.206445E+09,4.714592E+09,5.628882E+09,6.764636E+09,6.728209E+09,7.223063E+09,6.592538E+09,6.166858E+09,6.398745E+09,6.757334E+09,7.050988E+09,7.60065E+09,7.778526E+09
Marshall Islands,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.102E+07,3.4918E+07,4.1749E+07,4.5144E+07,4.3879E+07,5.5989E+07,6.2983E+07,7.0688E+07,7.2798E+07,7.8476E+07,8.2507E+07,9.1063E+07,9.9461E+07,1.08071E+08,1.2023E+08,1.10858E+08,1.107056E+08,1.122794E+08,1.143263E+08,1.153475E+08,1.22824E+08,1.317382E+08,1.313985E+08,1.324402E+08,1.365595E+08,1.415158E+08,1.483467E+08,1.518989E+08,1.497696E+08,1.604071E+08,1.721885E+08,1.804363E+08,1.848404E+08,1.821428E+08,1.838143E+08,2.015109E+08,2.132041E+08,2.215889E+08,2.394622E+08,0
Malta,NULL,0,0,0,0,0,0,0,0,0,0,2.507218E+08,2.645799E+08,2.951182E+08,3.45602E+08,3.760941E+08,4.746204E+08,5.27937E+08,6.255734E+08,7.936752E+08,1.001301E+09,1.250242E+09,1.243469E+09,1.234518E+09,1.165771E+09,1.101829E+09,1.117835E+09,1.435079E+09,1.751248E+09,2.019474E+09,2.118575E+09,2.547164E+09,2.750041E+09,3.02191E+09,2.709178E+09,2.99857E+09,3.720401E+09,3.822883E+09,3.793418E+09,4.010571E+09,4.121351E+09,4.069516E+09,4.088369E+09,4.470447E+09,5.448416E+09,6.098093E+09,6.416184E+09,6.778324E+09,7.925371E+09,9.090406E+09,8.696367E+09,9.035932E+09,9.638916E+09,9.462238E+09,1.055166E+10,1.162628E+10,1.109143E+10,1.172152E+10,1.32213E+10,1.486471E+10,1.521571E+10,1.464739E+10
Mali,NULL,0,0,0,0,0,0,0,2.754945E+08,3.43772E+08,3.399138E+08,3.597724E+08,3.952186E+08,4.866173E+08,5.636836E+08,5.387473E+08,8.307106E+08,9.39228E+08,1.049838E+09,1.222702E+09,1.595423E+09,1.759691E+09,1.538972E+09,1.333754E+09,1.297766E+09,1.232932E+09,1.392196E+09,1.852163E+09,2.09063E+09,2.169041E+09,2.181822E+09,2.681912E+09,2.724132E+09,2.830673E+09,2.818281E+09,2.081847E+09,2.706425E+09,2.780422E+09,2.697106E+09,2.920359E+09,3.440725E+09,2.961485E+09,3.468338E+09,3.908121E+09,4.714072E+09,5.454249E+09,6.247516E+09,6.905934E+09,8.156469E+09,9.838404E+09,1.023196E+10,1.068917E+10,1.299511E+10,1.244204E+10,1.324269E+10,1.436494E+10,1.310476E+10,1.402605E+10,1.536571E+10,1.707087E+10,1.728182E+10,1.739376E+10
Maldives,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.246358E+07,4.478146E+07,4.793584E+07,5.782979E+07,1.095035E+08,1.271549E+08,1.419021E+08,1.41269E+08,1.686105E+08,1.895354E+08,2.15089E+08,2.444683E+08,2.848533E+08,3.223267E+08,3.558844E+08,3.98989E+08,4.503823E+08,5.082236E+08,5.400964E+08,5.892397E+08,6.243372E+08,8.701797E+08,8.970312E+08,1.052121E+09,1.22683E+09,1.163362E+09,1.5752E+09,1.868383E+09,2.271646E+09,2.345295E+09,2.588176E+09,2.774352E+09,2.886171E+09,3.295011E+09,3.697352E+09,4.109447E+09,4.379116E+09,4.754352E+09,5.299773E+09,5.642179E+09,4.030203E+09
Malaysia,NULL,1.916242E+09,1.901869E+09,2.001503E+09,2.510127E+09,2.674441E+09,2.956357E+09,3.143538E+09,3.188945E+09,3.330393E+09,3.664576E+09,3.864171E+09,4.24434E+09,5.043269E+09,7.662997E+09,9.496074E+09,9.298801E+09,1.105013E+10,1.31394E+10,1.635838E+10,2.121367E+10,2.448803E+10,2.500456E+10,2.68044E+10,3.034679E+10,3.39435E+10,3.120016E+10,2.773456E+10,3.21817E+10,3.527188E+10,3.884857E+10,4.402418E+10,4.914315E+10,5.916755E+10,6.689484E+10,7.447835E+10,8.870534E+10,1.008554E+11,1.000053E+11,7.21675E+10,7.914842E+10,9.378973E+10,9.278394E+10,1.008455E+11,1.102024E+11,1.247495E+11,1.435341E+11,1.626912E+11,1.935478E+11,2.308139E+11,2.022576E+11,2.550166E+11,2.97952E+11,3.144431E+11,3.232772E+11,3.38062E+11,3.013548E+11,3.012554E+11,3.191122E+11,3.587151E+11,3.646814E+11,3.366644E+11
Malawi,NULL,1.629567E+08,1.745765E+08,1.831163E+08,1.908162E+08,1.947361E+08,2.294554E+08,2.603948E+08,2.69815E+08,2.451698E+08,2.658106E+08,2.905316E+08,3.653869E+08,4.060629E+08,4.442817E+08,5.48621E+08,6.132207E+08,6.703176E+08,8.062908E+08,9.49034E+08,1.058269E+09,1.237655E+09,1.237686E+09,1.180104E+09,1.223187E+09,1.208009E+09,1.131348E+09,1.183655E+09,1.183094E+09,1.379924E+09,1.590216E+09,1.880772E+09,2.203546E+09,1.799517E+09,2.070637E+09,1.181803E+09,1.397458E+09,2.281034E+09,2.663235E+09,1.750584E+09,1.775922E+09,1.743507E+09,1.716503E+09,3.495748E+09,3.208837E+09,3.476094E+09,3.65591E+09,3.99802E+09,4.432937E+09,5.321012E+09,6.191128E+09,6.959655E+09,8.004001E+09,6.028488E+09,5.518881E+09,6.047814E+09,6.373213E+09,5.43304E+09,8.787571E+09,9.712994E+09,1.086261E+10,1.196185E+10
Madagascar,NULL,6.730817E+08,6.991619E+08,7.392869E+08,7.593459E+08,8.024822E+08,8.335635E+08,9.002646E+08,9.564369E+08,1.03167E+09,1.056391E+09,1.11186E+09,1.199508E+09,1.341591E+09,1.653062E+09,1.917508E+09,2.283049E+09,2.181844E+09,2.35893E+09,2.669755E+09,3.463566E+09,5.201818E+09,4.759334E+09,4.784977E+09,4.686457E+09,3.905938E+09,3.802558E+09,4.34799E+09,3.212901E+09,3.189457E+09,3.175638E+09,3.931335E+09,3.254713E+09,3.714967E+09,4.063299E+09,3.522227E+09,3.838101E+09,4.931861E+09,4.262965E+09,4.401968E+09,4.277904E+09,4.629247E+09,5.438333E+09,5.351702E+09,6.372499E+09,5.064733E+09,5.85927E+09,6.395713E+09,8.524621E+09,1.072514E+10,9.61688E+09,9.982711E+09,1.155182E+10,1.157898E+10,1.242356E+10,1.252296E+10,1.132302E+10,1.184861E+10,1.317631E+10,1.361441E+10,1.419191E+10,1.372063E+10
"Macao SAR, China",NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142504E+09,1.133008E+09,1.304353E+09,1.362079E+09,1.532097E+09,1.957727E+09,2.28876E+09,2.70566E+09,3.246478E+09,3.765226E+09,4.914391E+09,5.665571E+09,6.311194E+09,7.046111E+09,7.176893E+09,7.267564E+09,6.797764E+09,6.54763E+09,6.774194E+09,6.860273E+09,7.371723E+09,8.246522E+09,1.064322E+10,1.216E+10,1.487415E+10,1.843988E+10,2.102705E+10,2.158774E+10,2.824186E+10,3.684592E+10,4.318953E+10,5.153631E+10,5.490303E+10,4.506024E+10,4.508511E+10,5.045676E+10,5.530245E+10,5.515371E+10,0
Luxembourg,NULL,7.039257E+08,7.041457E+08,7.415095E+08,7.911406E+08,9.031588E+08,9.216008E+08,9.684401E+08,9.747218E+08,1.066447E+09,1.234879E+09,1.509155E+09,1.572311E+09,1.968733E+09,2.701874E+09,3.29586E+09,3.233432E+09,3.544269E+09,3.922896E+09,4.884869E+09,5.711458E+09,6.232006E+09,5.231809E+09,4.76455E+09,4.683698E+09,4.594892E+09,4.738559E+09,6.921264E+09,8.614215E+09,9.750161E+09,1.03915E+10,1.322925E+10,1.432188E+10,1.606574E+10,1.64869E+10,1.832579E+10,2.158817E+10,2.177661E+10,1.973191E+10,2.020912E+10,2.223593E+10,2.126352E+10,2.127242E+10,2.361633E+10,2.955733E+10,3.468528E+10,3.734739E+10,4.241431E+10,5.088813E+10,5.584968E+10,5.137055E+10,5.321248E+10,6.000463E+10,5.667796E+10,6.173935E+10,6.610385E+10,5.774446E+10,6.069148E+10,6.402341E+10,7.088533E+10,7.110492E+10,7.326398E+10
Lower middle income,NULL,8.892059E+10,9.406108E+10,9.597857E+10,1.067979E+11,1.202954E+11,1.300346E+11,1.195077E+11,1.276843E+11,1.374375E+11,1.528572E+11,1.694952E+11,1.785797E+11,1.944475E+11,2.393105E+11,3.191015E+11,3.544211E+11,3.943879E+11,4.538031E+11,5.005347E+11,5.754243E+11,6.987433E+11,8.406986E+11,8.653736E+11,8.555447E+11,8.449678E+11,9.00244E+11,9.573119E+11,9.372647E+11,9.551599E+11,9.546206E+11,1.028175E+12,9.672507E+11,1.025475E+12,1.033529E+12,1.11409E+12,1.264055E+12,1.406185E+12,1.437863E+12,1.318305E+12,1.424292E+12,1.498024E+12,1.531746E+12,1.641153E+12,1.885357E+12,2.184905E+12,2.540565E+12,3.016383E+12,3.710276E+12,4.196279E+12,4.265473E+12,5.187232E+12,5.906401E+12,6.195683E+12,6.307742E+12,6.56146E+12,6.439838E+12,6.722962E+12,7.241765E+12,7.336705E+12,7.729875E+12,7.328774E+12
Low income,NULL,0,0,0,0,0,0,0,1.99697E+10,2.098055E+10,2.411423E+10,2.509835E+10,2.791931E+10,3.056615E+10,3.64622E+10,4.54215E+10,5.358469E+10,5.66856E+10,6.593216E+10,7.418304E+10,8.037492E+10,8.505338E+10,8.766628E+10,9.049527E+10,8.747228E+10,8.467082E+10,8.851949E+10,9.447449E+10,1.019488E+11,9.972216E+10,9.809534E+10,1.030316E+11,1.034301E+11,9.332056E+10,9.507178E+10,7.950069E+10,8.966572E+10,9.474849E+10,1.011173E+11,1.013898E+11,1.020041E+11,1.257578E+11,1.17474E+11,1.268715E+11,1.402622E+11,1.623361E+11,1.900144E+11,2.228319E+11,2.721136E+11,3.305734E+11,3.404385E+11,3.832441E+11,4.078988E+11,4.209145E+11,4.599461E+11,4.97811E+11,4.972638E+11,4.708227E+11,4.863504E+11,5.023636E+11,5.318347E+11,5.466613E+11
Low & middle income,NULL,3.347953E+11,3.210878E+11,3.344293E+11,3.601832E+11,4.045828E+11,4.464585E+11,4.6214E+11,4.745759E+11,5.013146E+11,5.614094E+11,6.15566E+11,6.633403E+11,7.424703E+11,9.393385E+11,1.193872E+12,1.321859E+12,1.427128E+12,1.603905E+12,1.741691E+12,2.069053E+12,2.425596E+12,2.734872E+12,2.703775E+12,2.615126E+12,2.653522E+12,2.79824E+12,2.90119E+12,2.989084E+12,3.200136E+12,3.320438E+12,3.781972E+12,3.840621E+12,3.807008E+12,4.062483E+12,4.408412E+12,4.933114E+12,5.395552E+12,5.7085E+12,5.53952E+12,5.416095E+12,5.918006E+12,5.970742E+12,6.125443E+12,6.904111E+12,8.19627E+12,9.763317E+12,1.159816E+13,1.437022E+13,1.720855E+13,1.678923E+13,2.036571E+13,2.416828E+13,2.574497E+13,2.731864E+13,2.825061E+13,2.682727E+13,2.699105E+13,2.965133E+13,3.143496E+13,3.225223E+13,3.098018E+13
Lithuania,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.867141E+09,8.38252E+09,1.011863E+10,1.123955E+10,1.097158E+10,1.152478E+10,1.223739E+10,1.425978E+10,1.878172E+10,2.262751E+10,2.609768E+10,3.018358E+10,3.969789E+10,4.779755E+10,3.738812E+10,3.71287E+10,4.353505E+10,4.292746E+10,4.652342E+10,4.853366E+10,4.141887E+10,4.301809E+10,4.764077E+10,5.369665E+10,5.463994E+10,5.588727E+10
Liechtenstein,NULL,0,0,0,0,0,0,0,0,0,0,9.009833E+07,1.048886E+08,1.249419E+08,1.659306E+08,1.939837E+08,2.463875E+08,2.724939E+08,3.034963E+08,4.369182E+08,5.031807E+08,5.347019E+08,5.116587E+08,5.220903E+08,5.240341E+08,5.026173E+08,5.29079E+08,7.793652E+08,1.052843E+09,1.161758E+09,1.120001E+09,1.421466E+09,1.484152E+09,1.631198E+09,1.673105E+09,1.948118E+09,2.428461E+09,2.504033E+09,2.29841E+09,2.479721E+09,2.664026E+09,2.483953E+09,2.491823E+09,2.688631E+09,3.070691E+09,3.454363E+09,3.659251E+09,4.000239E+09,4.601299E+09,5.081433E+09,4.504549E+09,5.082366E+09,5.739978E+09,5.456009E+09,6.391736E+09,6.657171E+09,6.268391E+09,6.237264E+09,6.474256E+09,6.839145E+09,0,0
Libya,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890184E+10,3.199501E+10,3.388139E+10,3.065703E+10,2.860792E+10,2.554413E+10,2.788462E+10,3.069863E+10,2.724979E+10,3.597671E+10,3.827021E+10,3.411006E+10,2.048189E+10,2.626562E+10,3.312231E+10,4.733415E+10,5.496194E+10,6.751624E+10,8.714041E+10,6.302832E+10,7.477345E+10,3.46994E+10,8.187367E+10,6.550287E+10,4.114272E+10,2.784213E+10,2.619714E+10,3.788324E+10,5.260789E+10,5.209115E+10,2.541846E+10
Liberia,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74E+08,9.06E+08,9.27E+08,7.48E+08,8.97E+08,9.49E+08,1.119E+09,1.373E+09,1.726E+09,1.768E+09,1.998E+09,2.398E+09,2.721E+09,3.067E+09,3.144E+09,3.177E+09,3.277826E+09,3.285455E+09,3.264E+09,3.070518E+09,2.95E+09
Lesotho,NULL,3.457931E+07,3.569929E+07,4.185916E+07,4.703906E+07,5.193896E+07,5.48789E+07,5.669887E+07,5.926082E+07,6.144477E+07,6.596668E+07,6.873862E+07,7.64821E+07,8.091583E+07,1.211816E+08,1.508462E+08,1.495605E+08,1.476541E+08,1.933073E+08,2.665593E+08,2.901425E+08,4.315614E+08,4.34188E+08,3.487468E+08,3.866993E+08,3.331585E+08,2.686269E+08,3.188629E+08,4.027748E+08,4.703892E+08,4.954049E+08,5.964151E+08,7.043292E+08,8.310339E+08,8.355928E+08,8.782504E+08,1.00189E+09,9.461233E+08,9.97996E+08,9.284582E+08,9.127713E+08,8.872953E+08,8.257069E+08,7.757807E+08,1.157833E+09,1.511237E+09,1.682351E+09,1.800106E+09,1.682017E+09,1.766825E+09,1.74083E+09,2.234732E+09,2.579422E+09,2.477702E+09,2.367113E+09,2.441053E+09,2.35976E+09,2.114324E+09,2.306844E+09,2.514147E+09,2.366213E+09,1.84451E+09
Lebanon,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31354E+09,2.717999E+09,2.838485E+09,4.690415E+09,5.843579E+09,7.941745E+09,9.599128E+09,1.17188E+10,1.369022E+10,1.575187E+10,1.724718E+10,1.739106E+10,1.726037E+10,1.764975E+10,1.915224E+10,2.008292E+10,2.115983E+10,2.149734E+10,2.202271E+10,2.482736E+10,2.911892E+10,3.539958E+10,3.844391E+10,3.992712E+10,4.403599E+10,4.690933E+10,4.813449E+10,4.993937E+10,5.120512E+10,5.314064E+10,5.496127E+10,5.199163E+10,3.338325E+10
Least developed countries: UN classification,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103268E+11,1.117512E+11,1.113086E+11,1.047722E+11,1.038651E+11,1.150819E+11,1.248061E+11,1.397623E+11,1.448766E+11,1.481179E+11,1.557685E+11,1.572781E+11,1.459552E+11,1.484794E+11,1.370837E+11,1.577515E+11,1.734705E+11,1.829296E+11,1.872985E+11,1.913273E+11,2.148069E+11,2.074185E+11,2.281796E+11,2.554292E+11,2.9222E+11,3.433734E+11,4.016229E+11,4.864975E+11,5.967028E+11,6.065443E+11,6.914619E+11,7.763166E+11,8.177478E+11,8.957234E+11,9.676548E+11,9.519782E+11,9.509215E+11,1.039614E+12,1.075615E+12,1.131452E+12,1.130188E+12
Latvia,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785776E+09,5.969114E+09,6.521609E+09,7.15917E+09,7.525408E+09,7.949254E+09,8.351416E+09,9.545173E+09,1.174946E+10,1.440188E+10,1.695931E+10,2.151745E+10,3.100488E+10,3.575622E+10,2.631729E+10,2.386975E+10,2.837473E+10,2.832479E+10,3.043673E+10,3.132937E+10,2.723965E+10,2.805233E+10,3.038353E+10,3.439921E+10,3.405546E+10,3.350519E+10
Latin America & the Caribbean (IDA & IBRD countries),NULL,7.670422E+10,8.109617E+10,9.282401E+10,9.343363E+10,1.041496E+11,1.108719E+11,1.215837E+11,1.244669E+11,1.33896E+11,1.498675E+11,1.630153E+11,1.815977E+11,2.036935E+11,2.688434E+11,3.526266E+11,3.680097E+11,4.096921E+11,4.511582E+11,5.105612E+11,6.107821E+11,7.401816E+11,8.572019E+11,7.952801E+11,6.942388E+11,6.972991E+11,7.193149E+11,7.21613E+11,7.61121E+11,8.60153E+11,9.425135E+11,1.109292E+12,1.382185E+12,1.30304E+12,1.504809E+12,1.719851E+12,1.833689E+12,1.993066E+12,2.186257E+12,2.199622E+12,1.968277E+12,2.177511E+12,2.118889E+12,1.884432E+12,1.921341E+12,2.225084E+12,2.70922E+12,3.186232E+12,3.773438E+12,4.407486E+12,4.129287E+12,5.159091E+12,5.885324E+12,5.942623E+12,6.090302E+12,6.209426E+12,5.302257E+12,5.169862E+12,5.763511E+12,5.623101E+12,5.53501E+12,4.611108E+12
Latin America & Caribbean (excluding high income),NULL,6.562081E+10,6.862407E+10,7.91748E+10,7.881014E+10,9.090617E+10,9.758772E+10,1.07376E+11,1.101285E+11,1.189745E+11,1.336256E+11,1.450172E+11,1.608859E+11,1.826666E+11,2.396152E+11,3.154968E+11,3.398784E+11,3.75457E+11,4.078177E+11,4.64493E+11,5.483024E+11,6.553426E+11,7.582457E+11,7.056014E+11,6.153965E+11,6.287914E+11,6.501072E+11,6.554612E+11,7.034003E+11,7.880636E+11,8.827317E+11,1.041181E+12,1.297974E+12,1.1997E+12,1.397343E+12,1.609565E+12,1.687746E+12,1.842258E+12,2.010064E+12,2.019909E+12,1.791526E+12,1.980849E+12,1.925705E+12,1.731482E+12,1.7733E+12,2.02323E+12,2.448474E+12,2.860959E+12,3.381018E+12,3.912341E+12,3.63638E+12,4.547338E+12,5.310229E+12,5.288327E+12,5.431239E+12,5.460163E+12,4.653088E+12,4.527157E+12,5.046523E+12,4.897956E+12,4.84164E+12,4.007838E+12
Latin America & Caribbean,NULL,8.165151E+10,8.645036E+10,9.888739E+10,9.979947E+10,1.112149E+11,1.185633E+11,1.300403E+11,1.334664E+11,1.437505E+11,1.609796E+11,1.752548E+11,1.958204E+11,2.199708E+11,2.881039E+11,3.744264E+11,3.920826E+11,4.355817E+11,4.787397E+11,5.435181E+11,6.479806E+11,7.805558E+11,9.000894E+11,8.396964E+11,7.401766E+11,7.474106E+11,7.698822E+11,7.75523E+11,8.186961E+11,9.230915E+11,1.007683E+12,1.179424E+12,1.45087E+12,1.371525E+12,1.576943E+12,1.802195E+12,1.921783E+12,2.079488E+12,2.279722E+12,2.300396E+12,2.075535E+12,2.29239E+12,2.242466E+12,2.012048E+12,2.054973E+12,2.368316E+12,2.863667E+12,3.356355E+12,3.954074E+12,4.594983E+12,4.318865E+12,5.354171E+12,6.08722E+12,6.150593E+12,6.303189E+12,6.426823E+12,5.531156E+12,5.405521E+12,6.003763E+12,5.865831E+12,5.786727E+12,4.838098E+12
Late-demographic dividend,NULL,1.818429E+11,1.679165E+11,1.761673E+11,1.90934E+11,2.10627E+11,2.349278E+11,2.608505E+11,2.635081E+11,2.689923E+11,3.006024E+11,3.414864E+11,3.802221E+11,4.363226E+11,5.543536E+11,6.528592E+11,7.174326E+11,7.827757E+11,9.086507E+11,9.467017E+11,1.131179E+12,1.282233E+12,1.359189E+12,1.390632E+12,1.284963E+12,1.352935E+12,1.446278E+12,1.538176E+12,1.621317E+12,1.786116E+12,1.892628E+12,2.019779E+12,2.227218E+12,2.084174E+12,2.165665E+12,2.467682E+12,3.017222E+12,3.327849E+12,3.484455E+12,3.354269E+12,3.099014E+12,3.403183E+12,3.517587E+12,3.726456E+12,4.24701E+12,5.106326E+12,6.163884E+12,7.439743E+12,9.3732E+12,1.16528E+13,1.126104E+13,1.35068E+13,1.645932E+13,1.7608E+13,1.897868E+13,1.970056E+13,1.847331E+13,1.852216E+13,2.055771E+13,2.253502E+13,2.296168E+13,2.25214E+13
Lao PDR,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.757143E+09,2.366666E+09,1.776842E+09,1.087273E+09,5.989613E+08,7.140468E+08,8.655599E+08,1.028088E+09,1.127807E+09,1.327749E+09,1.543606E+09,1.763536E+09,1.873672E+09,1.747012E+09,1.280178E+09,1.454431E+09,1.731198E+09,1.768619E+09,1.758177E+09,2.023324E+09,2.366398E+09,2.735559E+09,3.452882E+09,4.222963E+09,5.443915E+09,5.832915E+09,7.127793E+09,8.749241E+09,1.019135E+10,1.194223E+10,1.326846E+10,1.439044E+10,1.580569E+10,1.685309E+10,1.795379E+10,1.824592E+10,1.913619E+10
Kyrgyz Republic,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.675E+09,2.569444E+09,2.316562E+09,2.028295E+09,1.681007E+09,1.661018E+09,1.827571E+09,1.767864E+09,1.645964E+09,1.249062E+09,1.369688E+09,1.525116E+09,1.605643E+09,1.919008E+09,2.211535E+09,2.460248E+09,2.834169E+09,3.802566E+09,5.139958E+09,4.690062E+09,4.794358E+09,6.197766E+09,6.60514E+09,7.335028E+09,7.468097E+09,6.678178E+09,6.813092E+09,7.702935E+09,8.271106E+09,8.87102E+09,7.735976E+09
Kuwait,NULL,0,0,0,0,0,2.097452E+09,2.391487E+09,2.441893E+09,2.66312E+09,2.769532E+09,2.873985E+09,3.88037E+09,4.451201E+09,5.408294E+09,1.300477E+10,1.202414E+10,1.313167E+10,1.413573E+10,1.550091E+10,2.474602E+10,2.863855E+10,2.505667E+10,2.157798E+10,2.086943E+10,2.16973E+10,2.144262E+10,1.790368E+10,2.236573E+10,2.069247E+10,2.431212E+10,1.842778E+10,1.100879E+10,1.985855E+10,2.394139E+10,2.484848E+10,2.719135E+10,3.149332E+10,3.035509E+10,2.593996E+10,3.012385E+10,3.771284E+10,3.488751E+10,3.813754E+10,4.787651E+10,5.943909E+10,8.079863E+10,1.015489E+11,1.146397E+11,1.473951E+11,1.059632E+11,1.154194E+11,1.540681E+11,1.740704E+11,1.741611E+11,1.626314E+11,1.145673E+11,1.094197E+11,1.207074E+11,1.381824E+11,1.361968E+11,0
